2026-03-11 02:22:24,629 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm11MAR2026bhav.csv.zip
2026-03-11 02:25:23,046 | WARNING | FAILED SOURCE https://www1.nseindia.com/content/historical/EQUITIES/2026/MAR/cm10MAR2026bhav.csv.zip
2026-03-11 02:25:24,047 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm09MAR2026bhav.csv.zip
2026-03-11 02:25:24,129 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm09MAR2026bhav.csv.zip
2026-03-11 02:25:24,242 | INFO | TRY https://www1.nseindia.com/content/historical/EQUITIES/2026/MAR/cm09MAR2026bhav.csv.zip
2026-03-11 02:25:24,278 | WARNING | FAILED SOURCE https://www1.nseindia.com/content/historical/EQUITIES/2026/MAR/cm09MAR2026bhav.csv.zip
2026-03-11 02:25:25,279 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm08MAR2026bhav.csv.zip
2026-03-11 02:25:25,367 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm08MAR2026bhav.csv.zip
2026-03-11 02:25:25,479 | INFO | TRY https://www1.nseindia.com/content/historical/EQUITIES/2026/MAR/cm08MAR2026bhav.csv.zip
2026-03-11 02:25:25,508 | WARNING | FAILED SOURCE https://www1.nseindia.com/content/historical/EQUITIES/2026/MAR/cm08MAR2026bhav.csv.zip
2026-03-11 02:25:26,509 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm07MAR2026bhav.csv.zip
2026-03-11 02:25:26,590 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm07MAR2026bhav.csv.zip
2026-03-11 02:25:26,711 | INFO | TRY https://www1.nseindia.com/content/historical/EQUITIES/2026/MAR/cm07MAR2026bhav.csv.zip
2026-03-11 02:25:26,749 | WARNING | FAILED SOURCE https://www1.nseindia.com/content/historical/EQUITIES/2026/MAR/cm07MAR2026bhav.csv.zip
2026-03-11 02:25:27,750 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm06MAR2026bhav.csv.zip
2026-03-11 02:25:27,876 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm06MAR2026bhav.csv.zip
2026-03-11 02:25:27,990 | INFO | TRY https://www1.nseindia.com/content/historical/EQUITIES/2026/MAR/cm06MAR2026bhav.csv.zip
2026-03-11 02:25:28,028 | WARNING | FAILED SOURCE https://www1.nseindia.com/content/historical/EQUITIES/2026/MAR/cm06MAR2026bhav.csv.zip
2026-03-11 02:25:29,029 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm05MAR2026bhav.csv.zip
2026-03-11 02:25:29,155 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm05MAR2026bhav.csv.zip
2026-03-11 02:25:29,224 | INFO | TRY https://www1.nseindia.com/content/historical/EQUITIES/2026/MAR/cm05MAR2026bhav.csv.zip
2026-03-11 02:25:29,253 | WARNING | FAILED SOURCE https://www1.nseindia.com/content/historical/EQUITIES/2026/MAR/cm05MAR2026bhav.csv.zip
2026-03-11 02:25:30,254 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm04MAR2026bhav.csv.zip
2026-03-11 02:25:30,339 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm04MAR2026bhav.csv.zip
2026-03-11 02:25:30,454 | INFO | TRY https://www1.nseindia.com/content/historical/EQUITIES/2026/MAR/cm04MAR2026bhav.csv.zip
2026-03-11 02:25:30,487 | WARNING | FAILED SOURCE https://www1.nseindia.com/content/historical/EQUITIES/2026/MAR/cm04MAR2026bhav.csv.zip
2026-03-11 02:25:31,488 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm03MAR2026bhav.csv.zip
2026-03-11 02:25:31,585 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm03MAR2026bhav.csv.zip
2026-03-11 02:25:31,695 | INFO | TRY https://www1.nseindia.com/content/historical/EQUITIES/2026/MAR/cm03MAR2026bhav.csv.zip
2026-03-11 02:25:31,735 | WARNING | FAILED SOURCE https://www1.nseindia.com/content/historical/EQUITIES/2026/MAR/cm03MAR2026bhav.csv.zip
2026-03-11 02:25:32,736 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm02MAR2026bhav.csv.zip
2026-03-11 02:25:32,823 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm02MAR2026bhav.csv.zip
2026-03-11 02:25:32,937 | INFO | TRY https://www1.nseindia.com/content/historical/EQUITIES/2026/MAR/cm02MAR2026bhav.csv.zip
2026-03-11 02:25:32,967 | WARNING | FAILED SOURCE https://www1.nseindia.com/content/historical/EQUITIES/2026/MAR/cm02MAR2026bhav.csv.zip
2026-03-11 02:31:18,156 | INFO | Trying https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm11MAR2026bhav.csv.zip
2026-03-11 02:31:20,431 | INFO | Trying https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm10MAR2026bhav.csv.zip
2026-03-11 02:31:22,540 | INFO | Trying https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm09MAR2026bhav.csv.zip
2026-03-11 02:31:24,630 | INFO | Trying https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm08MAR2026bhav.csv.zip
2026-03-11 02:31:26,715 | INFO | Trying https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm07MAR2026bhav.csv.zip
2026-03-11 02:31:28,808 | INFO | Trying https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm06MAR2026bhav.csv.zip
2026-03-11 02:31:30,916 | INFO | Trying https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm05MAR2026bhav.csv.zip
2026-03-11 02:33:04,239 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm11MAR2026bhav.csv.zip
2026-03-11 02:33:04,360 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm11MAR2026bhav.csv.zip
2026-03-11 02:33:05,658 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm10MAR2026bhav.csv.zip
2026-03-11 02:33:05,726 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm10MAR2026bhav.csv.zip
2026-03-11 02:33:06,749 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm09MAR2026bhav.csv.zip
2026-03-11 02:33:06,807 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm09MAR2026bhav.csv.zip
2026-03-11 02:33:07,832 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm08MAR2026bhav.csv.zip
2026-03-11 02:33:07,903 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm08MAR2026bhav.csv.zip
2026-03-11 02:33:08,930 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm07MAR2026bhav.csv.zip
2026-03-11 02:33:09,011 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm07MAR2026bhav.csv.zip
2026-03-11 02:33:10,031 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm06MAR2026bhav.csv.zip
2026-03-11 02:33:10,094 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm06MAR2026bhav.csv.zip
2026-03-11 02:33:11,113 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm05MAR2026bhav.csv.zip
2026-03-11 02:33:11,196 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm05MAR2026bhav.csv.zip
2026-03-11 12:36:35,358 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm11MAR2026bhav.csv.zip
2026-03-11 12:36:35,554 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm11MAR2026bhav.csv.zip
2026-03-11 12:36:36,739 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm10MAR2026bhav.csv.zip
2026-03-11 12:36:36,842 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm10MAR2026bhav.csv.zip
2026-03-11 12:36:37,910 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm09MAR2026bhav.csv.zip
2026-03-11 12:36:37,940 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm09MAR2026bhav.csv.zip
2026-03-11 12:36:39,019 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm08MAR2026bhav.csv.zip
2026-03-11 12:36:39,190 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm08MAR2026bhav.csv.zip
2026-03-11 12:36:40,254 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm07MAR2026bhav.csv.zip
2026-03-11 12:36:40,289 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm07MAR2026bhav.csv.zip
2026-03-11 12:36:41,351 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm06MAR2026bhav.csv.zip
2026-03-11 12:36:41,403 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm06MAR2026bhav.csv.zip
2026-03-11 12:36:42,474 | INFO | TRY https://archives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm05MAR2026bhav.csv.zip
2026-03-11 12:36:42,524 | INFO | TRY https://nsearchives.nseindia.com/content/historical/EQUITIES/2026/MAR/cm05MAR2026bhav.csv.zip
